player_id,opta_id,search_rank,injury_start_date,news_updated,pandascore_id,college,birth_country,injury_notes,swish_id,fantasy_data_id,years_exp,active,gsis_id,number,last_name,first_name,birth_date,injury_body_part,weight,search_first_name,status,height,hashtag,espn_id,team,oddsjam_id,stats_id,depth_chart_order,search_full_name,rotowire_id,yahoo_id,injury_status,sportradar_id,team_abbr,age,team_changed_at,full_name,position,practice_description,sport,rotoworld_id,practice_participation,depth_chart_position,high_school,birth_city,fantasy_positions,competitions,birth_state,search_last_name,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_pre_2025_0,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
1848,,278.0,,1660234223244.0,,Wisconsin,,,556294.0,16056.0,8.0,True,00-0031062,28.0,White,James,1992-02-03,,205,james,Active,70,#jameswhite-NFL-FA-28,16913.0,,,556294.0,,jameswhite,9524.0,27658.0,,39f70428-a78a-494c-8676-438d953c289e,,30.0,,James White,RB,,nfl,9426.0,,,St. Thomas Aquinas (FL),,['RB'],[],,white,1116852764236840960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IR,,,
6877,,9999999.0,,1710353456916.0,,San Diego State,,,924492.0,21945.0,4.0,True,,60.0,Ismael,Keith,1998-07-25,,310,keith,Active,75,#keithismael-NFL-FA-60,4036831.0,,B47A08452813,,,keithismael,14662.0,32826.0,,446f9da4-8ca7-4552-9674-e0391ae2a2d6,,26.0,,Keith Ismael,C,,nfl,,,,Sacred Heart Cathedral (CA),,['OL'],[],,ismael,1113708845084995584,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10900,,9999999.0,,1756348825873.0,,South Carolina,,,1180355.0,,2.0,True,,24.0,Smith,Cam,2000-12-21,Undisclosed,186,cam,Active,73,#camsmith-NFL-MIA-24,,MIA,A21EBEF472EF,,3.0,camsmith,16652.0,,PUP,be6d66e8-51c2-4ae0-8657-5e0713d7ad02,,24.0,,Cam Smith,DB,,nfl,,,RCB,Westwood (SC),,['DB'],[],,smith,1113708739887656960,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,672.0,,1603932329921.0,,Memphis,,,,14081.0,10.0,True,00-0029688,95.0,Poe,Dontari,1990-08-18,,346,dontari,Active,75,#dontaripoe-NFL-FA-95,14939.0,,,502833.0,,dontaripoe,8153.0,25721.0,,9fdc477a-af02-4345-baca-cf026fbc645a,,31.0,,Dontari Poe,DT,,nfl,7422.0,,,Wooddale (TN),,['DL'],[],,poe,1116852674776530944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,,543.0,,1739247909201.0,,Minnesota,,,728234.0,18037.0,9.0,True,00-0032401,59.0,Campbell,De'Vondre,1993-07-01,,232,devondre,Active,76,#devondrecampbell-NFL-FA-59,3040180.0,,47A0120FDE1A,,,devondrecampbell,10935.0,29349.0,,25a643a9-3b59-4739-8430-2713a818fb69,,31.0,,De'Vondre Campbell,LB,,nfl,,,,Cypress Lake (FL),,['LB'],[],,campbell,1113708874185076736,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,,9999999.0,,1627497945350.0,,Marshall,,,,21403.0,3.0,True, 00-0034939,96.0,Bee,Ryan,1995-11-12,,280,ryan,Active,79,#ryanbee-NFL-ARI-96,3139448.0,ARI,,,,ryanbee,14057.0,32180.0,,fe9c0458-1a1a-4e88-b974-2de7426fa520,,26.0,,Ryan Bee,DE,,nfl,,,,Hillsdale (OH),,['DL'],[],,bee,1116853245164126208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,,9999999.0,,1730325618596.0,,Virginia Tech,,,868028.0,20895.0,6.0,True, 00-0035084,77.0,Nijman,Yosh,1996-01-02,,314,yosh,Active,79,#yoshnijman-NFL-CAR-77,3871880.0,CAR,5F2AA4838184,,,yoshnijman,13879.0,32275.0,,c589d918-f69f-4284-aa85-5f9c30e006a4,,29.0,,Yosh Nijman,T,,nfl,,,OL,Columbia (NJ),,"['OL', 'OT']",[],,nijman,1113708885912350720,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7251,,9999999.0,,1703735429574.0,,Middle Tennessee,,,866653.0,22251.0,3.0,True,,38.0,Moffatt,Jovante,1996-12-25,,213,jovante,Inactive,71,#jovantemoffatt-NFL-FA-38,3914450.0,,0F61A3D14D6F,,,jovantemoffatt,15062.0,33310.0,,bea5ccd6-b05b-43f8-975f-396399349a42,,26.0,,Jovante Moffatt,DB,,nfl,,,,Union City (TN),,['DB'],[],,moffatt,1116853356405456896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12922,,675.0,,1756346125518.0,,Florida,,,,,0.0,True,,54.0,Weston,Ja'Markis,,Undisclosed,235,jamarkis,Active,74,#jamarkisweston-NFL-NYJ-54,,NYJ,0446B7B511A220ED,,2.0,jamarkisweston,19071.0,,IR,4c20ddb0-2502-11f0-b516-a98458eeb2a7,,,,Ja'Markis Weston,DE,,nfl,,,ROLB,Clewiston (FL),,['DL'],[],,weston,1222953506835537920,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938,,616.0,,1756336823871.0,,Syracuse,,,,,0.0,True,,83.0,Meeks,Jackson,2003-03-24,,218,jackson,Active,74,#jacksonmeeks-NFL-DET-83,,DET,56EB8C63A654D631,,,jacksonmeeks,18480.0,,,be223960-250a-11f0-8c61-8d480134500e,,22.0,,Jackson Meeks,WR,,nfl,,,,,,['WR'],[],,meeks,1222968600931860480,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,,9999999.0,,,,Utah State,,,,19661.0,5.0,True,,25.0,Gray,Daniel,,,190,daniel,Active,70,#danielgray-NFL-FA-25,2972235.0,,,,,danielgray,12278.0,30893.0,,aa35557a-4d17-4c73-b3e6-903b486fab6a,,,,Daniel Gray,CB,,nfl,,,,Boyd Andersen (FL),,['DB'],[],,gray,1116853016381620224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7579,,9999999.0,,1724703644508.0,,UAB,,,1109627.0,,3.0,True,,41.0,Watkins,Austin,1998-02-16,,210,austin,Active,75,#austinwatkins-NFL-FA-41,,,322ED5D3E891,,,austinwatkins,15434.0,,,dda1c351-8148-4c26-9bc0-1d906065290f,,26.0,,Austin Watkins,WR,,nfl,,,,North Fort Myers (FL),,['WR'],[],,watkins,1113708718794502144,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8330,,342.0,,1738353904532.0,,UCLA,,,1071269.0,,3.0,True,,37.0,Lake,Quentin,1999-01-29,,196,quentin,Active,73,#quentinlake-NFL-LAR-37,,LAR,E0B41F537898,,1.0,quentinlake,16146.0,,,c2c112f0-13bd-44a8-a447-f3429c4f3e65,,26.0,,Quentin Lake,DB,,nfl,,,NB,Mater Dei (CA),,['DB'],[],,lake,1113708705578250240,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12934,,9999999.0,,,,Grand Valley State,,,,,0.0,True,,27.0,Kennelly,Ian,,,205,ian,Active,74,#iankennelly-NFL-FA-27,,,,,,iankennelly,19038.0,,,52756a60-250b-11f0-acc1-3f8345449ac3,,,,Ian Kennelly,DB,,nfl,,,,Utica Eisenhower (MI),,['DB'],[],,kennelly,1222968597161181184,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7811,,406.0,,1741674061384.0,,USC,,,1107307.0,,4.0,True,,9.0,Hufanga,Talanoa,2000-02-01,,200,talanoa,Active,72,#talanoahufanga-NFL-DEN-9,,DEN,6452987CBE91,,1.0,talanoahufanga,15317.0,,,a1a2f797-77ac-4f13-8456-50a10a7fd61a,,25.0,,Talanoa Hufanga,DB,,nfl,,,SS,Crescent Valley (OR),,['DB'],[],,hufanga,1113708878236774401,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11212,,9999999.0,,,,SMU,,,1107861.0,,1.0,True,,46.0,Phillips,Jimmy,2000-04-27,,232,jimmy,Active,73,#jimmyphillips-NFL-FA-46,,,,,,jimmyphillips,16793.0,,,d8f58560-e909-11ed-9061-a38795404be8,,23.0,,Jimmy Phillips,LB,,nfl,,,,Poteet (TX),,['LB'],[],,phillips,1116852664131387392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,,9999999.0,,1755840026888.0,,Oregon,,,870196.0,21111.0,6.0,True, 00-0035142,0.0,Amadi,Ugo,1997-05-16,,201,ugo,Active,69,#ugoamadi-NFL-NO-0,3886834.0,NO,102521080E4A,,2.0,ugoamadi,13839.0,31964.0,,9448aee3-538c-4ff3-8781-bc848b086bfc,,28.0,,Ugo Amadi,DB,,nfl,,,NB,Overton (TN),,['DB'],[],,amadi,1113708685642723328,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12589,,9999999.0,,1745638228038.0,,William & Mary,,,,,0.0,True,,60.0,Grant,Charles,2002-03-22,,304,charles,Active,76,#charlesgrant-NFL-LV-60,,LV,83F537C8FF20B153,,,charlesgrant,18783.0,,,473a43d5-e9d9-4317-ae02-9c565c9f4695,,23.0,,Charles Grant,OL,,nfl,,,OL,Churchland (VA),,['OL'],[],,grant,1221700199093641216,2025,,,6965fef8-a56f-4ca5-b310-d6522a71410d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7657,,9999999.0,,1749254745969.0,,Stanford,,,1060308.0,,4.0,True,,72.0,Little,Walker,1999-04-01,,325,walker,Active,79,#walkerlittle-NFL-JAX-72,,JAX,704B9FB83804,,,walkerlittle,15190.0,,,590c9b25-25d4-447e-afa2-1284c95e17a9,,26.0,,Walker Little,T,,nfl,,,OL,Episcopal (TX),,['OT'],[],,little,1113708890052128768,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12029,,9999999.0,,1724808959646.0,,Miami (FL),,,1121070.0,,1.0,True,,,Harrell,Tyler,2000-08-01,,200,tyler,Active,72,#tylerharrell-NFL-FA,,,9AB8A4E86544,,,tylerharrell,17076.0,,,4c04be40-071d-11ef-bf9a-a769156804f1,,24.0,,Tyler Harrell,WR,,nfl,,,,Christopher Columbus (FL),,['WR'],[],,harrell,1113708743037579264,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587,,9999999.0,,1559784327112.0,,Alabama-Birmingham,,,,21561.0,3.0,True, 00-0035560,0.0,Thagard,Quindarius,1995-12-05,,290,quindarius,Active,76,#quindariusthagard-NFL-FA-0,4262273.0,,,,,quindariusthagard,14271.0,32575.0,,f88cf8ff-c5be-4e41-bbe3-a8657935bf3a,,26.0,,Quindarius Thagard,DT,,nfl,,,,Luverne,,['DL'],[],,thagard,1116853276034203648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,,9999999.0,,,,Louisiana-Lafayette,,,,16460.0,1.0,False,,87.0,Maxwell,Jacob,1991-01-04,,240,jacob,Inactive,"6'4""",#jacobmaxwell-NFL-FA-87,17207.0,,,,,jacobmaxwell,9927.0,28003.0,,683b4512-b3f8-474a-95e0-e9273aa69c22,,26.0,,Jacob Maxwell,TE,,nfl,,,,,,['TE'],[],,maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,,9999999.0,,1524271501245.0,,Samford,,,,14370.0,8.0,False,,38.0,White,Corey,1990-05-09,,206,corey,Inactive,"6'1""",#coreywhite-NFL-FA-38,15086.0,,,459492.0,,coreywhite,8351.0,25872.0,,ccf1d49a-deda-4254-abd2-1ee79eb34c13,,30.0,,Corey White,CB,,nfl,,,,Dunwoody (GA),,['DB'],[],,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,,9999999.0,,1520267401316.0,,Florida State,,,,11692.0,14.0,False,,31.0,Cromartie,Antonio,1984-04-15,,210,antonio,Inactive,"6'2""",#antoniocromartie-NFL-FA-31,9605.0,,,215382.0,,antoniocromartie,4731.0,7768.0,,2a597ad9-d626-4d0f-bdab-0d4eaa9343f0,,36.0,,Antonio Cromartie,CB,,nfl,3671.0,,,Lincoln (FL),,['DB'],[],,cromartie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,,9999999.0,,,,Florida International,,,,,1.0,True,,0.0,Turner,Josh,,,189,josh,Active,71,#joshturner-NFL-FA-0,,,,,,joshturner,16459.0,,,0284b800-cd9b-11ec-b94f-57e6927758e6,,,,Josh Turner,DB,,nfl,,,,American Heritage (FL),,['DB'],[],,turner,1116853514291642368,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7580,,,,1629149443462.0,,Troy,,,1057837.0,,1.0,True,,0.0,McClain,Khalil,1999-03-19,,222,khalil,Active,76,#khalilmcclain-NFL-FA-0,,,,,,khalilmcclain,15726.0,,,31155d8d-181f-4e7c-9fd7-979841837d22,,22.0,,Khalil McClain,WR,,nfl,,,,Creekside (GA),,['WR'],[],,mcclain,1116853407924092928,,,,a1e247c7-c272-42ce-a375-61e4864d58d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,,9999999.0,,1565823938203.0,,Florida,,,748627.0,19995.0,4.0,True,00-0034684,0.0,Townsend,Johnny,1995-02-14,,194,johnny,Active,73,#johnnytownsend-NFL-FA-0,3054971.0,,,748627.0,,johnnytownsend,12777.0,31143.0,,2eb0706c-3017-4895-a207-71d6fe9e1549,,26.0,,Johnny Townsend,P,,nfl,,,,Boone (FL),,['P'],[],,townsend,1116853093166743552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,,9999999.0,,,,LA-Lafayette,,,,19595.0,1.0,True,,3.0,Riles,Al,1993-09-17,,212,al,Active,"5'10""",#alriles-NFL-IND-3,2980808.0,IND,,,,alriles,,30839.0,,,,24.0,,Al Riles,WR,,nfl,,,,,,['WR'],[],,riles,1116853043577487360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,,9999999.0,,,,Miami,,,,15219.0,7.0,False,,42.0,McGee,Brandon,1990-12-11,,193,brandon,Inactive,"5'11""",#brandonmcgee-NFL-FA-42,15949.0,,,,,brandonmcgee,8973.0,26772.0,,244c313a-5a45-4d95-9817-bd9fef8889e7,,29.0,,Brandon McGee,CB,,nfl,,,,Plantation (FL),,['DB'],[],,mcgee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,,9999999.0,,,,Kentucky State,,,,18346.0,0.0,True,,0.0,Rawls,Eric,,,195,eric,Active,75,#ericrawls-NFL-FA-0,,,,,,ericrawls,,,,321db83d-bae7-479d-8fc0-33ad4b2e936a,,,,Eric Rawls,CB,,nfl,,,,Coconut Creek,,['DB'],[],,rawls,1202954213949177856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7011,,9999999.0,,1725922805425.0,,Minnesota,,,910969.0,21902.0,5.0,True,,52.0,Coughlin,Carter,1997-07-21,Pectoral,240,carter,Active,75,#cartercoughlin-NFL-FA-52,4034766.0,,926425F77732,,,cartercoughlin,14580.0,32888.0,Out,d2f9e776-11e2-47ce-82fd-60908aeb2769,,27.0,,Carter Coughlin,LB,,nfl,,,,Eden Prairie (MN),,['LB'],[],,coughlin,1113708680164962304,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12578,,246.0,,1753451404152.0,,UCLA,,,,,0.0,True,,49.0,Schwesinger,Carson,2003-02-24,,242,carson,Active,75,#carsonschwesinger-NFL-CLE-49,,CLE,4F5AA6785277368E,,1.0,carsonschwesinger,18717.0,,,c81bb255-a30e-4488-9696-e624f0ff9042,,22.0,,Carson Schwesinger,LB,,nfl,,,MLB,Oaks Christian (CA),,['LB'],[],,schwesinger,1221670014667476992,2025,,,7f9a6679-3289-427b-abcb-817689dee163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4188,,9999999.0,,1747162251684.0,,San Diego State,,,693030.0,19034.0,8.0,True,00-0033512,23.0,Kazee,Damontae,1993-06-05,,174,damontae,Active,71,#damontaekazee-NFL-CLE-23,2976099.0,CLE,CA7711563097,,2.0,damontaekazee,12019.0,30262.0,,f9c86838-11e5-4582-a03e-c15e02b2013c,,32.0,,Damontae Kazee,DB,,nfl,,,FS,Cajon (CA),,['DB'],[],,kazee,1113708822670635008,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12907,,662.0,,1756341624931.0,,Kansas,,,,,0.0,True,,39.0,Skinner,Quentin,,,195,quentin,Active,77,#quentinskinner-NFL-NYJ-39,,NYJ,6C779C197D0205AD,,,quentinskinner,18908.0,,,ee038220-24a0-11f0-a252-fd4c4ee58846,,,,Quentin Skinner,WR,,nfl,,,,Claremore (OK),,['WR'],[],,skinner,1222772289758576640,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,,679.0,,1755924035401.0,,Arizona,,,213781.0,11694.0,18.0,True,00-0025565,18.0,Folk,Nick,1984-11-05,,222,nick,Active,73,#nickfolk-NFL-NYJ-18,10621.0,NYJ,194672B0A0A5,213781.0,1.0,nickfolk,5365.0,8432.0,,b37c621e-1125-4c35-bea0-fcabb1527060,,40.0,,Nick Folk,K,,nfl,4273.0,,K,Notre Dame (CA),,['K'],[],,folk,1113708834569875457,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,,1971.0,,,,Wake Forest,,,,22290.0,2.0,True,,36.0,Henderson,Amari,1997-09-08,,180,amari,Active,73,#amarihenderson-NFL-MIN-36,3919541.0,MIN,,,,amarihenderson,14955.0,33128.0,,6a43da23-5843-4490-8927-bd6196fe2576,,24.0,,Amari Henderson,CB,,nfl,,,,Mallard Creek (NC),,['DB'],[],,henderson,1116853363728711680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,,9999999.0,,1547663432389.0,,Memphis,,,,18376.0,6.0,False,00-0032745,45.0,Cross,Alan,1993-07-02,,235,alan,Inactive,73,#alancross-NFL-FA-45,2586700.0,,,614284.0,,alancross,11406.0,29571.0,,cc1df018-baa8-4344-b13c-cd5ef1a52d26,,28.0,,Alan Cross,FB,,nfl,,,,Millington (TN),,['RB'],[],,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,,9999999.0,,,,Akron,,,,19181.0,5.0,True,,6.0,Lane,Jerome,1995-03-09,,220,jerome,Active,75,#jeromelane-NFL-FA-6,3052561.0,,,743835.0,,jeromelane,11686.0,30528.0,,9cab6a71-0d75-4206-81b3-c808f1889bea,,26.0,,Jerome Lane,WR,,nfl,,,,Firestone (OH),,['WR'],[],,lane,1116852952242323456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6962,,9999999.0,,1692456302934.0,,North Texas,,,924524.0,21904.0,3.0,True,,60.0,Hamilton,La'Darius,1998-01-18,,261,ladarius,Active,74,#ladariushamilton-NFL-FA-60,4039075.0,,,,,ladariushamilton,14723.0,33104.0,,ef978985-2123-411b-85bd-c59c04618dbd,,25.0,,La'Darius Hamilton,LB,,nfl,,,,Corrigan-Camden (TX),,"['DL', 'LB']",[],,hamilton,1116853317872386048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,9999999.0,,1653152412701.0,,LSU,,,158525.0,5099.0,16.0,True,00-0024270,77.0,Whitworth,Andrew,1981-12-12,,330,andrew,Active,79,#andrewwhitworth-NFL-LAR-77,9641.0,LAR,,,,andrewwhitworth,5005.0,7804.0,,f1ce3e7d-6afc-4db4-94f0-475bd63507b3,,40.0,,Andrew Whitworth,OL,,nfl,3701.0,,,West Monroe (LA),,"['OL', 'OT']",[],,whitworth,1116852775276249088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,418.0,,1743925218895.0,,Alabama,,,456614.0,13291.0,13.0,True,00-0027944,80.0,Jones,Julio,1989-02-08,,220,julio,Active,75,#juliojones-NFL-FA-80,13982.0,,DBA41984F40B,456614.0,,juliojones,7242.0,24793.0,,0b3217b9-ba37-4222-95cb-a7a222441e8b,,35.0,,Julio Jones,WR,,nfl,6475.0,,,Foley (AL),,['WR'],[],,jones,1116853555177717760,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,,9999999.0,,1521258601992.0,,Washington,,,,16178.0,6.0,False,,43.0,Sankey,Bishop,1992-09-15,,209,bishop,Inactive,"5'10""",#bishopsankey-NFL-FA-43,16794.0,,,608017.0,,bishopsankey,9518.0,27582.0,,925f7be0-e73f-4fc7-b3d8-552224d847a7,,28.0,,Bishop Sankey,RB,,nfl,9408.0,,,Gonzaga Prep (WA),,['RB'],[],,sankey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,,9999999.0,,1603749638997.0,,Oklahoma,,,923080.0,22427.0,2.0,True,,48.0,Motley,Parnell,1997-10-28,,180,parnell,Active,72,#parnellmotley-NFL-FA-48,4037647.0,,,,,parnellmotley,14599.0,33293.0,,eaacee31-0a3c-4f9d-be85-86490ae16f6b,,24.0,,Parnell Motley,CB,,nfl,,,,H.D. Woodson (DC),,['DB'],[],,motley,1116853390362542080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4615,,9999999.0,,,,East Carolina,,,,19506.0,5.0,True,,0.0,Pratt,Dayon,1993-04-23,,237,dayon,Active,76,#dayonpratt-NFL-FA-0,2971997.0,,,,,dayonpratt,12311.0,30805.0,,01ab00bb-69d1-48ea-a511-4281ca872b46,,28.0,,Dayon Pratt,OLB,,nfl,,,,Calvin Coolidge (DC),,['LB'],[],,pratt,1116852994944532480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,,9999999.0,,1567109142270.0,,Southern Mississippi,,,,18610.0,6.0,True,00-0032723,63.0,Price,Norman,1994-08-25,,311,norman,Inactive,76,#normanprice-NFL-FA-63,3123982.0,,,,,normanprice,11556.0,29773.0,,66a432fc-ee15-4f63-a37b-207c1b5e7c31,,27.0,,Norman Price,OT,,nfl,,,,Vicksburg (MS),,['OL'],[],,price,1116852907887558656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,,9999999.0,,1567290010680.0,,Pittsburgh,,,,16211.0,8.0,False,00-0031064,3.0,Savage,Tom,1990-04-26,,230,tom,Inactive,76,#tomsavage-NFL-FA-3,16943.0,,,511883.0,,tomsavage,9701.0,27663.0,,ba2e7ff8-ed39-4fd1-85e3-d263a946a212,,31.0,,Tom Savage,QB,,nfl,9418.0,,,Cardinal O'Hara (PA),,['QB'],[],,savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,,9999999.0,,,,Idaho,,,,17340.0,10.0,True,,0.0,Buckley,Quayshawne,1991-08-25,,305,quayshawne,Active,75,#quayshawnebuckley-NFL-FA-0,2468651.0,,,,,quayshawnebuckley,,,,2f374117-253c-4a29-bd04-343fa578f8e0,,33.0,,Quayshawne Buckley,DT,,nfl,,,,Colony,,['DL'],[],,buckley,1202954213122899968,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7707,,9999999.0,,1755821724930.0,,Oklahoma,,,1062002.0,,4.0,True,,22.0,Brown,Tre,1997-09-24,Heel,185,tre,Inactive,70,#trebrown-NFL-SF-22,,SF,6C21372CF52B,,,trebrown,15477.0,,IR,0589b224-bfc7-47a5-b89d-ff58ef2dcf21,,27.0,,Tre Brown,CB,,nfl,,,DB,Union (OK),,['DB'],[],,brown,1113708719914381312,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,,9999999.0,,1588717502922.0,,"Monmouth, N.J.",,,,21196.0,3.0,True, 00-0035019,13.0,White,Reggie,1996-03-10,,210,reggie,Active,74,#reggiewhite-NFL-FA-13,3121225.0,,,830113.0,,reggiewhite,13926.0,32244.0,,adcd3d89-a2f8-4bd1-adfe-8e47bf42ea4d,,25.0,,Reggie White,WR,,nfl,,,,Milford Mill,,['WR'],[],,white,1116853223659929600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7582,,,,1629687049340.0,,Texas A&M,,,,,1.0,True,,48.0,Ausbon,Jhamon,1999-09-03,,218,jhamon,Active,74,#jhamonausbon-NFL-FA-48,,,,,,jhamonausbon,15576.0,,,5a55bceb-bc9e-4d41-99d9-490f5e6441ad,,22.0,,Jhamon Ausbon,WR,,nfl,,,,IMG Academy (FL),,['WR'],[],,ausbon,1116853408347717632,,,,6a489e87-f9cd-4e7c-8d6d-ef71a7089309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,603.0,,1610321437543.0,,Northwestern,,,,11107.0,12.0,True,00-0027743,27.0,McManis,Sherrick,1987-12-19,Hamstring,203,sherrick,Inactive,71,#sherrickmcmanis-NFL-FA-27,13419.0,,,,,sherrickmcmanis,6732.0,24120.0,Questionable,6bc584ed-82c0-486f-962d-377be6ae8469,,34.0,,Sherrick McManis,DB,,nfl,,,,Richwoods (IL),,['DB'],[],,mcmanis,1116853104331980800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,9999999.0,,,,Iowa,,,,5939.0,12.0,False,,30.0,Godfrey,Charles,1985-11-15,,210,charles,Inactive,"5'11""",#charlesgodfrey-NFL-FA-30,11301.0,,,,,charlesgodfrey,5755.0,8844.0,,1016d675-7f23-4744-8632-7b4ea8115f5a,,34.0,,Charles Godfrey,S,,nfl,,,,Lee (TX),,['DB'],[],,godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497,,9999999.0,,,,Delaware,,,,21509.0,3.0,True, 00-0035174,35.0,Adewusi,Tenny,1997-05-13,,200,tenny,Active,71,#tennyadewusi-NFL-FA-35,3912029.0,,,,,tennyadewusi,14159.0,32379.0,,8ed1ce29-8bbb-417b-9766-5de8fdfb4606,,24.0,,Tenny Adewusi,CB,,nfl,,,,Colonia,,['DB'],[],,adewusi,1116853260225871872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10996,,9999999.0,,1730240411526.0,,Nebraska,,,1113484.0,,2.0,True,,45.0,Mathis,Ochaun,1999-01-08,,260,ochaun,Active,77,#ochaunmathis-NFL-FA-45,,,2BB56326F54F,,,ochaunmathis,16699.0,,,f333e5c7-0cab-4876-9f37-0e70a3175d04,,26.0,,Ochaun Mathis,DE,,nfl,,,,Manor (TX),,['DL'],[],,mathis,1113708706584883200,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,,104.0,,1756150804183.0,,North Carolina,,,1215077.0,,2.0,True,,1.0,Downs,Josh,2001-08-12,Hamstring,171,josh,Active,69,#joshdowns-NFL-IND-1,,IND,ABFB4947D508,,2.0,joshdowns,16689.0,,Questionable,dd227f4a-0785-482d-a28b-f231c7f3b73f,,24.0,,Josh Downs,WR,,nfl,,,SWR,North Gwinnett (GA),,['WR'],[],,downs,1113708781897805824,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
